"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2012-04-20 10:06:15,TRUE,FALSE,0,FALSE,2012-04-20 10:06:15,0
2012-04-21 00:25:54,FALSE,FALSE,0,FALSE,2012-04-21 00:25:54,0
2012-04-21 10:12:26,TRUE,FALSE,0,FALSE,2012-04-21 10:12:26,0
2012-04-22 00:29:38,FALSE,FALSE,0,FALSE,2012-04-22 00:29:38,0
2012-04-22 10:08:26,TRUE,FALSE,0,FALSE,2012-04-22 10:08:26,0
2012-04-23 00:37:38,FALSE,FALSE,0,FALSE,2012-04-23 00:37:38,0
2012-04-23 10:02:26,TRUE,FALSE,0,FALSE,2012-04-23 10:02:26,0
2012-04-24 00:33:49,FALSE,FALSE,0,FALSE,2012-04-24 00:33:49,0
2012-04-24 10:02:09,TRUE,FALSE,0,FALSE,2012-04-24 10:02:09,0
2012-04-25 00:43:37,FALSE,FALSE,0,FALSE,2012-04-25 00:43:37,0
2012-04-25 09:52:25,TRUE,FALSE,0,FALSE,2012-04-25 09:52:25,0
2012-04-26 00:39:49,FALSE,FALSE,0,FALSE,2012-04-26 00:39:49,0
2012-04-26 10:00:12,TRUE,FALSE,0,FALSE,2012-04-26 10:00:12,0
2012-04-27 00:45:36,FALSE,FALSE,0,FALSE,2012-04-27 00:45:36,0
2012-04-27 09:58:24,TRUE,FALSE,0,FALSE,2012-04-27 09:58:24,0
2012-04-28 00:45:36,FALSE,FALSE,0,FALSE,2012-04-28 00:45:36,0
2012-04-28 09:56:24,TRUE,FALSE,0,FALSE,2012-04-28 09:56:24,0
2012-04-29 00:47:35,FALSE,FALSE,0,FALSE,2012-04-29 00:47:35,0
2012-04-29 09:48:07,TRUE,FALSE,0,FALSE,2012-04-29 09:48:07,0
2012-04-30 00:51:47,FALSE,FALSE,0,FALSE,2012-04-30 00:51:47,0
2012-04-30 09:50:23,TRUE,FALSE,0,FALSE,2012-04-30 09:50:23,0
2012-05-01 00:39:35,FALSE,FALSE,0,FALSE,2012-05-01 00:39:35,0
2012-05-01 09:48:11,TRUE,FALSE,0,FALSE,2012-05-01 09:48:11,0
2012-05-02 00:51:34,FALSE,FALSE,0,FALSE,2012-05-02 00:51:34,0
2012-05-02 09:52:22,TRUE,FALSE,0,FALSE,2012-05-02 09:52:22,0
2012-05-03 00:55:34,FALSE,FALSE,0,FALSE,2012-05-03 00:55:34,0
2012-05-03 09:44:06,TRUE,FALSE,0,FALSE,2012-05-03 09:44:06,0
2012-05-04 00:51:34,FALSE,FALSE,0,FALSE,2012-05-04 00:51:34,0
2012-05-04 09:44:05,TRUE,FALSE,0,FALSE,2012-05-04 09:44:05,0
2012-05-05 00:55:33,FALSE,FALSE,0,FALSE,2012-05-05 00:55:33,0
2012-05-05 09:42:21,TRUE,FALSE,0,FALSE,2012-05-05 09:42:21,0
2012-05-06 00:59:33,FALSE,FALSE,0,FALSE,2012-05-06 00:59:33,0
2012-05-06 09:38:21,TRUE,FALSE,0,FALSE,2012-05-06 09:38:21,0
2012-05-07 00:55:48,FALSE,FALSE,0,FALSE,2012-05-07 00:55:48,0
2012-05-07 09:46:20,TRUE,FALSE,0,FALSE,2012-05-07 09:46:20,0
2012-05-08 00:53:32,FALSE,FALSE,0,FALSE,2012-05-08 00:53:32,0
2012-05-08 09:46:20,TRUE,FALSE,0,FALSE,2012-05-08 09:46:20,0
2012-05-09 01:01:32,FALSE,FALSE,0,FALSE,2012-05-09 01:01:32,0
2012-05-09 09:32:20,TRUE,FALSE,0,FALSE,2012-05-09 09:32:20,0
2012-05-10 01:03:31,FALSE,FALSE,0,FALSE,2012-05-10 01:03:31,0
2012-05-10 09:42:19,TRUE,FALSE,0,FALSE,2012-05-10 09:42:19,0
2012-05-11 01:07:31,FALSE,FALSE,0,FALSE,2012-05-11 01:07:31,0
2012-05-11 09:32:19,TRUE,FALSE,0,FALSE,2012-05-11 09:32:19,0
2012-05-12 01:09:31,FALSE,FALSE,0,FALSE,2012-05-12 01:09:31,0
2012-05-12 09:28:06,TRUE,FALSE,0,FALSE,2012-05-12 09:28:06,0
2012-05-13 01:03:30,FALSE,FALSE,0,FALSE,2012-05-13 01:03:30,0
2012-05-13 09:36:18,TRUE,FALSE,0,FALSE,2012-05-13 09:36:18,0
2012-05-14 01:05:30,FALSE,FALSE,0,FALSE,2012-05-14 01:05:30,0
2012-05-14 09:28:06,TRUE,FALSE,0,FALSE,2012-05-14 09:28:06,0
2012-05-15 01:11:41,FALSE,FALSE,0,FALSE,2012-05-15 01:11:41,0
2012-05-15 09:28:17,TRUE,FALSE,0,FALSE,2012-05-15 09:28:17,0
2012-05-16 00:53:52,FALSE,FALSE,0,FALSE,2012-05-16 00:53:52,0
2012-05-16 09:29:56,TRUE,FALSE,0,FALSE,2012-05-16 09:29:56,0
2012-05-17 00:53:52,FALSE,FALSE,0,FALSE,2012-05-17 00:53:52,0
2012-05-17 09:48:05,TRUE,FALSE,0,FALSE,2012-05-17 09:48:05,0
2012-05-18 00:55:51,FALSE,FALSE,0,FALSE,2012-05-18 00:55:51,0
2012-05-18 09:44:16,TRUE,FALSE,0,FALSE,2012-05-18 09:44:16,0
2012-05-19 01:07:50,FALSE,FALSE,0,FALSE,2012-05-19 01:07:50,0
2012-05-19 09:51:52,TRUE,FALSE,0,FALSE,2012-05-19 09:51:52,0
2012-05-20 00:47:51,FALSE,FALSE,0,FALSE,2012-05-20 00:47:51,0
2012-05-20 09:41:51,TRUE,FALSE,0,FALSE,2012-05-20 09:41:51,0
2012-05-21 00:51:50,FALSE,FALSE,0,FALSE,2012-05-21 00:51:50,0
2012-05-21 09:44:15,TRUE,FALSE,0,FALSE,2012-05-21 09:44:15,0
2012-05-22 00:57:50,FALSE,FALSE,0,FALSE,2012-05-22 00:57:50,0
2012-05-22 09:37:51,TRUE,FALSE,0,FALSE,2012-05-22 09:37:51,0
2012-05-23 01:07:49,FALSE,FALSE,0,FALSE,2012-05-23 01:07:49,0
2012-05-23 09:43:50,TRUE,FALSE,0,FALSE,2012-05-23 09:43:50,0
2012-05-24 00:59:49,FALSE,FALSE,0,FALSE,2012-05-24 00:59:49,0
2012-05-24 09:35:50,TRUE,FALSE,0,FALSE,2012-05-24 09:35:50,0
2012-05-25 01:03:49,FALSE,FALSE,0,FALSE,2012-05-25 01:03:49,0
2012-05-25 09:42:14,TRUE,FALSE,0,FALSE,2012-05-25 09:42:14,0
2012-05-26 01:03:48,FALSE,FALSE,0,FALSE,2012-05-26 01:03:48,0
2012-05-26 09:50:13,TRUE,FALSE,0,FALSE,2012-05-26 09:50:13,0
2012-05-27 00:57:48,FALSE,FALSE,0,FALSE,2012-05-27 00:57:48,0
2012-05-27 09:45:49,TRUE,FALSE,0,FALSE,2012-05-27 09:45:49,0
2012-05-28 00:49:48,FALSE,FALSE,0,FALSE,2012-05-28 00:49:48,0
2012-05-28 09:37:48,TRUE,FALSE,0,FALSE,2012-05-28 09:37:48,0
2012-05-29 00:51:47,FALSE,FALSE,0,FALSE,2012-05-29 00:51:47,0
2012-05-29 09:37:48,TRUE,FALSE,0,FALSE,2012-05-29 09:37:48,0
2012-05-30 01:07:47,FALSE,FALSE,0,FALSE,2012-05-30 01:07:47,0
2012-05-30 09:31:48,TRUE,FALSE,0,FALSE,2012-05-30 09:31:48,0
2012-05-31 01:09:46,FALSE,FALSE,0,FALSE,2012-05-31 01:09:46,0
2012-05-31 09:38:11,TRUE,FALSE,0,FALSE,2012-05-31 09:38:11,0
2012-06-01 01:15:45,FALSE,FALSE,0,FALSE,2012-06-01 01:15:45,0
2012-06-01 10:30:11,TRUE,TRUE,0,FALSE,2012-06-01 10:30:11,0
2012-06-02 00:53:46,FALSE,TRUE,0,FALSE,2012-06-02 00:53:46,0
2012-06-02 10:09:54,TRUE,TRUE,0,FALSE,2012-06-02 10:09:54,0
2012-06-03 01:01:45,FALSE,TRUE,0,FALSE,2012-06-03 01:01:45,0
2012-06-03 09:53:46,TRUE,TRUE,0,FALSE,2012-06-03 09:53:46,0
2012-06-04 01:09:45,FALSE,TRUE,0,FALSE,2012-06-04 01:09:45,0
2012-06-04 09:31:46,TRUE,TRUE,0,FALSE,2012-06-04 09:31:46,0
2012-06-05 01:07:44,FALSE,TRUE,0,FALSE,2012-06-05 01:07:44,0
2012-06-05 09:27:45,TRUE,TRUE,0,FALSE,2012-06-05 09:27:45,0
2012-06-06 01:15:44,FALSE,TRUE,0,FALSE,2012-06-06 01:15:44,0
2012-06-06 09:17:46,TRUE,TRUE,0,FALSE,2012-06-06 09:17:46,0
2012-06-07 01:05:44,FALSE,TRUE,0,FALSE,2012-06-07 01:05:44,0
2012-06-07 09:21:45,TRUE,TRUE,0,FALSE,2012-06-07 09:21:45,0
2012-06-21 03:46:56,FALSE,FALSE,0,TRUE,2012-06-21 03:46:56,0
